event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
985e3b7352292dc9f43ee42d34c666cd,2026-04-28T14:00:00Z,Casper Ruud,Stefanos Tsitsipas,1.45,3.2,0.6882,0.3118,Betfair,tennis_atp_madrid_open,eu
7816e67c7b9aa0201ee508cfbc901445,2026-04-28T14:00:00Z,Rafael Jodar,Vit Kopriva,1.18,5,0.8091,0.1909,Unibet (FR),tennis_atp_madrid_open,eu
0afb8cadbcf75baba87c0914007dbc47,2026-04-28T17:00:00Z,Alexander Blockx,Francisco Cerundolo,3,1.43,0.3228,0.6772,1xBet,tennis_atp_madrid_open,eu
d74a0f8f7eb2599268e3b65bc3d94fc7,2026-04-28T18:30:00Z,Daniil Medvedev,Flavio Cobolli,1.82,2.08,0.5333,0.4667,1xBet,tennis_atp_madrid_open,eu
f0bfcf1b9bc22e426a9a03e7b600916e,2026-04-28T19:30:00Z,Alexander Zverev,Jakub Mensik,1.51,2.7,0.6413,0.3587,1xBet,tennis_atp_madrid_open,eu
7c9b54681b531bd1619728ecb79acc6a,2026-04-28T11:07:00Z,Leylah Fernandez,Mirra Andreeva,11.5,1.09,0.0866,0.9134,Betfair,tennis_wta_madrid_open,eu
5889b7a9db75e8f7b597f2a2f036e63b,2026-04-28T18:00:00Z,Aryna Sabalenka,Hailey Baptiste,1.13,8.2,0.8789,0.1211,Matchbook,tennis_wta_madrid_open,eu
046c3581d52057785141eeee7ef4606f,2026-04-29T12:00:00Z,Anastasia Potapova,Karolina Pliskova,1.59,2.37,0.5985,0.4015,Betsson,tennis_wta_madrid_open,eu
d95817b2995edb3f340aa4ec51db0fe4,2026-04-29T12:00:00Z,Linda Noskova,Marta Kostyuk,2.42,1.57,0.3935,0.6065,Betsson,tennis_wta_madrid_open,eu
