event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
fd0b906df491300bfc22b589211850ca,2026-06-20T13:00:00Z,Alexander Zverev,Taylor Fritz,1.61,2.28,0.5861,0.4139,Betsson,tennis_atp_halle_open,eu
b69bc179e36fd2ce1f6f5e6bdd24b6b2,2026-06-20T14:30:00Z,Daniel Altmaier,Frances Tiafoe,3.5,1.39,0.2843,0.7157,Betfair,tennis_atp_halle_open,eu
843aa3f15d66eb7fa06d5f99283838b7,2026-06-20T12:00:00Z,Brandon Nakashima,Francisco Cerundolo,1.56,2.54,0.6195,0.3805,Pinnacle,tennis_atp_queens_club_champ,eu
5e783844fb4c815f2552a807c11f13a3,2026-06-20T14:00:00Z,Tommy Paul,Ugo Humbert,1.6,2.51,0.6107,0.3893,Pinnacle,tennis_atp_queens_club_champ,eu
eb2c5a87635273bd4cdb234abfe25b94,2026-06-20T10:08:00Z,Aryna Sabalenka,Jessica Pegula,4.58,1.24,0.2131,0.7869,Pinnacle,tennis_wta_german_open,eu
9727ed72b3019e53fba529cb07965e34,2026-06-20T13:00:00Z,Alexandra Eala,Linda Noskova,2.45,1.62,0.3980,0.6020,Pinnacle,tennis_wta_german_open,eu
