event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
e456c553565b050bf1a7fc421dcbd442,2025-10-03T04:30:00Z,Ben Shelton,David Goffin,1.37,3.1,0.6935,0.3065,GTbets,tennis_atp_shanghai_masters,eu
14d4eaf349ba4730e2e58c57dd930c8f,2025-10-03T04:30:00Z,Benjamin Bonzi,Gabriel Diallo,2.68,1.51,0.3604,0.6396,Pinnacle,tennis_atp_shanghai_masters,eu
f9ef1d201f718c2f6f9969af79fd8ce2,2025-10-03T04:30:00Z,Frances Tiafoe,Yannick Hanfmann,1.57,2.38,0.6025,0.3975,Unibet (NL),tennis_atp_shanghai_masters,eu
e96f539f2991aaf357a6c9e656d04d6b,2025-10-03T05:40:00Z,Adrian Mannarino,Francisco Cerundolo,1.88,1.92,0.5053,0.4947,Marathon Bet,tennis_atp_shanghai_masters,eu
7bcb2786938e4339b1b2bc0930af6adc,2025-10-03T05:40:00Z,Holger Rune,Sebastian Baez,1.21,4.63,0.7928,0.2072,GTbets,tennis_atp_shanghai_masters,eu
a7f182c3d1d7e48d1272da23dce43897,2025-10-03T05:40:00Z,Jordan Thompson,Ugo Humbert,2.24,1.68,0.4286,0.5714,1xBet,tennis_atp_shanghai_masters,eu
0c9fac8a4590291949534421e23eba8f,2025-10-03T05:40:00Z,Learner Tien,Miomir Kecmanovic,1.94,1.86,0.4895,0.5105,Marathon Bet,tennis_atp_shanghai_masters,eu
056a7ad5ab01909458c14f1844b63503,2025-10-03T06:50:00Z,Giovanni Mpetshi Perricard,Luca Nardi,1.53,2.5,0.6203,0.3797,Marathon Bet,tennis_atp_shanghai_masters,eu
12e5d924888af848c637a8850acb32c9,2025-10-03T06:50:00Z,Mattia Bellucci,Tomas Machac,2.5,1.53,0.3797,0.6203,Marathon Bet,tennis_atp_shanghai_masters,eu
639fa785bc58b29fbc9f88a7ceb5974f,2025-10-03T08:00:00Z,Alexander Bublik,Valentin Vacherot,1.27,3.94,0.7562,0.2438,GTbets,tennis_atp_shanghai_masters,eu
cb1b8f81eb8dc31d493156006ed9337f,2025-10-03T08:00:00Z,Casper Ruud,Zizou Bergs,1.36,3.24,0.7043,0.2957,GTbets,tennis_atp_shanghai_masters,eu
0c1cb174174be18dc357b1b60617eee8,2025-10-03T08:00:00Z,Flavio Cobolli,Jaume Munar,1.77,2.1,0.5426,0.4574,1xBet,tennis_atp_shanghai_masters,eu
3b0dbe8624d6b67ee777782455d873b1,2025-10-03T08:00:00Z,Jenson Brooksby,Tallon Griekspoor,1.5,2.68,0.6411,0.3589,1xBet,tennis_atp_shanghai_masters,eu
ee4ec9974862bfccac31cd4d06a2b87c,2025-10-03T10:30:00Z,Marin Cilic,Novak Djokovic,7.14,1.08,0.1314,0.8686,GTbets,tennis_atp_shanghai_masters,eu
a98ab8ba062e4275c852a9c7681c79e0,2025-10-03T11:40:00Z,Fabian Marozsan,Taylor Fritz,3.65,1.29,0.2611,0.7389,Betsson,tennis_atp_shanghai_masters,eu
32e5a5c0bbb0dd5a2b86bfdc71ff98cb,2025-10-04T04:30:00Z,Alejandro Davidovich Fokina,Matteo Arnaldi,1.41,2.95,0.6766,0.3234,Nordic Bet,tennis_atp_shanghai_masters,eu
5731bf53ebbcb6de83a4676a8abf4126,2025-10-04T04:30:00Z,Alejandro Tabilo,Felix Auger-Aliassime,2.43,1.59,0.3955,0.6045,1xBet,tennis_atp_shanghai_masters,eu
4d1dcf1c61ecc4a5a11102c2800ac406,2025-10-04T04:30:00Z,Alex Michelsen,Arthur Rinderknech,1.7,2.16,0.5596,0.4404,Nordic Bet,tennis_atp_shanghai_masters,eu
98bdfcf1c8004adcad1d09f519a4e4f9,2025-10-04T04:30:00Z,Alex de Minaur,Camilo Ugo Carabelli,1.04,11,0.9136,0.0864,Marathon Bet,tennis_atp_shanghai_masters,eu
662c6dcc831a349fd65af621ad8abba1,2025-10-04T04:30:00Z,Alexander Zverev,Valentin Royer,1.21,4.64,0.7932,0.2068,1xBet,tennis_atp_shanghai_masters,eu
9bf752b9fe6cdd493341024c4707caa0,2025-10-04T04:30:00Z,Andrey Rublev,Yoshihito Nishioka,1.27,3.8,0.7495,0.2505,Betsson,tennis_atp_shanghai_masters,eu
53e879cc094801a7b793065ecd7fcf76,2025-10-04T04:30:00Z,Arthur Cazaux,Cameron Norrie,1.9,1.94,0.5052,0.4948,1xBet,tennis_atp_shanghai_masters,eu
f2f88bf6c62053b826e533537a75bdd0,2025-10-04T04:30:00Z,Brandon Nakashima,Kamil Majchrzak,1.47,2.7,0.6475,0.3525,Betsson,tennis_atp_shanghai_masters,eu
12682aeefe3937aec4bc6e240be7e71f,2025-10-04T04:30:00Z,Bu Yunchaokete,Luciano Darderi,1.7,1.88,0.5251,0.4749,Parions Sport (FR),tennis_atp_shanghai_masters,eu
63a071c7055caca61bb5c29149b738fc,2025-10-04T04:30:00Z,Christopher O'Connell,Denis Shapovalov,2.9,1.41,0.3271,0.6729,Betsson,tennis_atp_shanghai_masters,eu
0ef752147725616f5b09ab728fa13972,2025-10-04T04:30:00Z,Dalibor Svrcina,Daniil Medvedev,4.2,1.23,0.2265,0.7735,Marathon Bet,tennis_atp_shanghai_masters,eu
cb86bec2fa183f066e4866593690790b,2025-10-04T04:30:00Z,Daniel Altmaier,Jannik Sinner,15,1.02,0.0637,0.9363,1xBet,tennis_atp_shanghai_masters,eu
933c9ee22b4459e41cdd75de580b94a9,2025-10-04T04:30:00Z,Francisco Comesana,Lorenzo Musetti,3.3,1.33,0.2873,0.7127,Marathon Bet,tennis_atp_shanghai_masters,eu
874cf46cb71c75df5bf76c295032a08b,2025-10-04T04:30:00Z,Jakub Mensik,Jesper De Jong,1.4,3.08,0.6875,0.3125,1xBet,tennis_atp_shanghai_masters,eu
93b13560914dcc3fd266e7aeb6b82b8a,2025-10-04T04:30:00Z,Jiri Lehecka,Quentin Halys,1.21,4.6,0.7917,0.2083,1xBet,tennis_atp_shanghai_masters,eu
47ec4464322ecbb10d3ae9d15b5fb40b,2025-10-04T04:30:00Z,Juncheng Shang,Karen Khachanov,2.65,1.49,0.3599,0.6401,Nordic Bet,tennis_atp_shanghai_masters,eu
3bac36efc8994f7bb2fce5d83dedbc5c,2025-10-04T04:30:00Z,Nuno Borges,Stefanos Tsitsipas,2.38,1.57,0.3975,0.6025,888sport,tennis_atp_shanghai_masters,eu
d5c950d2f780a67f244739db56d58db5,2025-10-03T07:00:00Z,Linda Noskova,Sonay Kartal,1.54,2.49,0.6179,0.3821,1xBet,tennis_wta_china_open,eu
230869cac48c7e81b0e1aa779b1a0d00,2025-10-03T10:00:00Z,Emma Navarro,Jessica Pegula,2.8,1.44,0.3396,0.6604,Nordic Bet,tennis_wta_china_open,eu
fa0a32e6a9ced368722eaa22ebbe8e34,2025-10-04T02:00:00Z,Amanda Anisimova,Coco Gauff,2.07,1.82,0.4679,0.5321,Unibet (SE),tennis_wta_china_open,eu
