event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
cf67d53f8b1752a6b13e03475e47104e,2026-03-19T14:00:00Z,James Duckworth,Roberto Bautista Agut,2.4,1.63,0.4045,0.5955,1xBet,tennis_atp_miami_open,eu
40a21b8c02e6b74e04f71a0029a473e2,2026-03-19T14:00:00Z,Moise Kouame,Zachary Svajda,5.03,1.2,0.1926,0.8074,1xBet,tennis_atp_miami_open,eu
d35731904308c2aec2d758bcaaa8eaae,2026-03-19T14:00:00Z,Rafael Jodar,Yannick Hanfmann,1.66,2.46,0.5971,0.4029,Betfair,tennis_atp_miami_open,eu
ae308aa4ea2b0438786e027e65ebb198,2026-03-19T15:00:00Z,Adrian Mannarino,Zhizhen Zhang,2.02,1.86,0.4794,0.5206,1xBet,tennis_atp_miami_open,eu
ceb2c8d48e93c8f23d6d33429a99fa6b,2026-03-19T15:00:00Z,Jenson Brooksby,Zizou Bergs,1.62,2.4,0.5970,0.4030,BetOnline.ag,tennis_atp_miami_open,eu
dad56f6b3a1cb3a2e032e06a7f8c470b,2026-03-19T15:00:00Z,Mariano Navone,Nikoloz Basilashvili,1.94,2.04,0.5126,0.4874,Betfair,tennis_atp_miami_open,eu
e739a29dc4be6aa3167f6b655adacad6,2026-03-19T15:30:00Z,Darwin Blanch,Jan-Lennard Struff,2.48,1.59,0.3907,0.6093,1xBet,tennis_atp_miami_open,eu
b2b832b2fcc9a9fdd3753dcf2ff90af4,2026-03-19T16:10:00Z,Marcos Giron,Martin Landaluce,1.53,2.38,0.6087,0.3913,PMU (FR),tennis_atp_miami_open,eu
46b240853dac06944f5d690e7659c72e,2026-03-19T16:20:00Z,Botic van de Zandschulp,Denis Shapovalov,2.58,1.55,0.3753,0.6247,1xBet,tennis_atp_miami_open,eu
c657ae62bf872244dde8bc947e6cc77b,2026-03-19T16:30:00Z,Ethan Quinn,Hubert Hurkacz,2.15,1.77,0.4515,0.5485,1xBet,tennis_atp_miami_open,eu
4f0647d260a49e88c2736a4a2c6c2392,2026-03-19T17:00:00Z,Camilo Ugo Carabelli,Giovanni Mpetshi Perricard,2.45,1.61,0.3966,0.6034,1xBet,tennis_atp_miami_open,eu
57c79dcfa77a8acbbf6d35d97027ae0b,2026-03-19T17:00:00Z,Nuno Borges,Reilly Opelka,2.12,1.79,0.4578,0.5422,1xBet,tennis_atp_miami_open,eu
99e350ac00039a061dcd37d0aad5dd6d,2026-03-19T17:20:00Z,Arthur Fery,Stefanos Tsitsipas,3.1,1.36,0.3049,0.6951,Parions Sport (FR),tennis_atp_miami_open,eu
36b0c0b2899c896a7f9465221e48b943,2026-03-19T17:30:00Z,Damir Dzumhur,Ignacio Buse,2.66,1.59,0.3741,0.6259,Betfair,tennis_atp_miami_open,eu
e7ee98fac27bd912e9100c197702b774,2026-03-19T17:30:00Z,Fabian Marozsan,Joao Fonseca,3.05,1.42,0.3177,0.6823,1xBet,tennis_atp_miami_open,eu
cffbeeb9aa29a5b7dcfc1c21e7733aef,2026-03-19T18:00:00Z,Alexandre Muller,Matteo Berrettini,4.42,1.24,0.2191,0.7809,1xBet,tennis_atp_miami_open,eu
47375c4ed6f39a2d446fa5c9aee68762,2026-03-19T18:00:00Z,Grigor Dimitrov,Raphael Collignon,1.75,2.18,0.5547,0.4453,1xBet,tennis_atp_miami_open,eu
50be5cea1c6ba4d03c1e27f404f7a564,2026-03-19T18:30:00Z,Alejandro Tabilo,Francisco Comesana,1.45,2.92,0.6682,0.3318,1xBet,tennis_atp_miami_open,eu
8f2b7630c71da64c8fda46aece0b735c,2026-03-19T18:30:00Z,Alexei Popyrin,Marin Cilic,2.38,1.64,0.4080,0.5920,1xBet,tennis_atp_miami_open,eu
