event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
0aab5b82197ba9719b652c1c1a86111d,2026-06-10T17:19:00Z,Donna Vekic,Marie Bouzkova,2.08,1.89,0.4761,0.5239,Betfair,tennis_wta_queens_club_champ,eu
5c62ae15e22903bc908c5359a0daf128,2026-06-11T10:30:00Z,Emma Raducanu,Sorana Cirstea,2,1.98,0.4975,0.5025,Betfair,tennis_wta_queens_club_champ,eu
9a5427ed4e4158398e69f72d961ede9e,2026-06-11T10:30:00Z,Harriet Dart,Kamilla Rakhimova,1.85,2.03,0.5232,0.4768,Pinnacle,tennis_wta_queens_club_champ,eu
f9382249aa498b2f040cca0a22f38f41,2026-06-11T13:00:00Z,Elena Rybakina,Tatjana Maria,1.23,5,0.8026,0.1974,Betfair,tennis_wta_queens_club_champ,eu
932752be22bb7bb28f256be7006b3c6a,2026-06-11T14:30:00Z,Jaqueline Cristian,Katie Boulter,2.86,1.51,0.3455,0.6545,Betfair,tennis_wta_queens_club_champ,eu
b3b470e33415f4ce8b897202cf26deac,2026-06-12T09:00:00Z,Amanda Anisimova,Iva Jović,1.73,2.12,0.5506,0.4494,Unibet (NL),tennis_wta_queens_club_champ,eu
