event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
b2d84827038f84b6d147cdca3f9fb338,2026-03-07T23:00:00Z,Alex de Minaur,Sebastian Korda,2.92,1.51,0.3409,0.6591,Betfair,tennis_atp_indian_wells,eu
9ffa32a0a077ffa9c5d7ddc820fc0e74,2026-03-07T23:00:00Z,Cameron Norrie,Mackenzie McDonald,1.52,2.66,0.6364,0.3636,Betfair,tennis_atp_indian_wells,eu
b0f0927fd1e476324c1329a61dcaf171,2026-03-07T23:00:00Z,Carlos Alcaraz,Grigor Dimitrov,1.02,34,0.9709,0.0291,Betfair,tennis_atp_indian_wells,eu
5c078d412b39c557326da205fe2673e8,2026-03-07T23:35:00Z,Luciano Darderi,Rinky Hijikata,1.65,2.44,0.5966,0.4034,Betfair,tennis_atp_indian_wells,eu
fb0a76c71362de343f7317d5cea7c0c7,2026-03-08T00:45:00Z,Alexander Bublik,Vit Kopriva,1.26,4.17,0.7680,0.2320,1xBet,tennis_atp_indian_wells,eu
a424b7537adebfa17ce5f4356bdc0fed,2026-03-08T01:00:00Z,Jiri Lehecka,Sebastian Baez,1.42,2.85,0.6674,0.3326,Marathon Bet,tennis_atp_indian_wells,eu
d95940050cc343af0d66847ec44f0d54,2026-03-08T02:00:00Z,Jacob Fearnley,Taylor Fritz,4.85,1.21,0.1997,0.8003,1xBet,tennis_atp_indian_wells,eu
6da4a507fa41665d16a2b5ae54f809d1,2026-03-08T02:45:00Z,Alex Michelsen,Ugo Humbert,1.88,2,0.5155,0.4845,1xBet,tennis_atp_indian_wells,eu
d061c8d6b928e9ea3f28985e87da92db,2026-03-08T03:30:00Z,Alejandro Tabilo,Daniil Medvedev,4.17,1.26,0.2320,0.7680,1xBet,tennis_atp_indian_wells,eu
16ebc87e19498eef77e78c8eb880fee3,2026-03-08T18:00:00Z,Francisco Cerundolo,Jack Draper,2.88,1.46,0.3364,0.6636,1xBet,tennis_atp_indian_wells,eu
6452bbde6b648ee8f525dbe24869343a,2026-03-08T19:00:00Z,Alejandro Davidovich Fokina,Jakub Mensik,2.26,1.7,0.4293,0.5707,1xBet,tennis_atp_indian_wells,eu
b8b25185fe3263d6b9fa41ba8e4ae157,2026-03-08T19:00:00Z,Alexander Zverev,Brandon Nakashima,1.32,3.67,0.7355,0.2645,1xBet,tennis_atp_indian_wells,eu
c9d07a19dde83f49fe9b2f66162ab67e,2026-03-08T19:00:00Z,Arthur Fils,Marton Fucsovics,1.41,3.1,0.6874,0.3126,1xBet,tennis_atp_indian_wells,eu
8f530ff3d9c274122451afdf47e4a573,2026-03-08T19:00:00Z,Ben Shelton,Learner Tien,1.69,2.28,0.5743,0.4257,1xBet,tennis_atp_indian_wells,eu
8c0e808ffaa4dc986f8f8863fcec8979,2026-03-08T19:00:00Z,Denis Shapovalov,Jannik Sinner,15.5,1.03,0.0623,0.9377,1xBet,tennis_atp_indian_wells,eu
ad771bdcd391b18e2bd9ce55aba097a3,2026-03-08T19:00:00Z,Flavio Cobolli,Frances Tiafoe,2.12,1.79,0.4578,0.5422,1xBet,tennis_atp_indian_wells,eu
10cf11e933ebcde42086ff1904d1cab5,2026-03-07T23:00:00Z,Antonia Ruzic,Qinwen Zheng,2.78,1.55,0.3580,0.6420,Betfair,tennis_wta_indian_wells,eu
a7950d10fe3e1301b1d4bb86930159ee,2026-03-07T23:00:00Z,Katerina Siniakova,Leylah Fernandez,2,1.98,0.4975,0.5025,Betfair,tennis_wta_indian_wells,eu
5cc051685cd0492af78bc06e69b41249,2026-03-08T00:39:00Z,Cristina Bucsa,Elise Mertens,2.77,1.46,0.3452,0.6548,1xBet,tennis_wta_indian_wells,eu
e1e940b50e80fa68a59701310be85ecb,2026-03-08T00:45:00Z,Diane Parry,Madison Keys,3.7,1.28,0.2570,0.7430,1xBet,tennis_wta_indian_wells,eu
ec704279dbf929da2b94f840eb881a77,2026-03-08T01:00:00Z,Marta Kostyuk,Taylor Townsend,1.64,2.27,0.5806,0.4194,1xBet,tennis_wta_indian_wells,eu
ea047d5e7973f99a0415e3a2c343770e,2026-03-08T02:00:00Z,Donna Vekic,Jessica Pegula,7.3,1.09,0.1299,0.8701,1xBet,tennis_wta_indian_wells,eu
840f121249aa38e5b59f2c4879121697,2026-03-08T04:00:00Z,Elina Svitolina,Laura Siegemund,1.09,7.4,0.8716,0.1284,1xBet,tennis_wta_indian_wells,eu
6ab8d40acd6b2f6b05f8251e0d686e35,2026-03-08T18:00:00Z,Ajla Tomljanovic,Jasmine Paolini,2.44,1.56,0.3900,0.6100,1xBet,tennis_wta_indian_wells,eu
5eb23734da5d4876be712755a1533c58,2026-03-08T18:00:00Z,Alexandra Eala,Coco Gauff,4.46,1.21,0.2134,0.7866,1xBet,tennis_wta_indian_wells,eu
9bea5dd73c1d030302ca0629a07c3a9d,2026-03-08T18:00:00Z,Amanda Anisimova,Emma Raducanu,1.37,3.1,0.6935,0.3065,1xBet,tennis_wta_indian_wells,eu
5b5be35ab845158471f0df37d0ccc982,2026-03-08T18:00:00Z,Anna Kalinskaya,Victoria Mboko,2.36,1.59,0.4025,0.5975,1xBet,tennis_wta_indian_wells,eu
c3bee2c71c1eece259119881f41abdd0,2026-03-08T18:00:00Z,Aryna Sabalenka,Jaqueline Cristian,1.06,8.6,0.8903,0.1097,1xBet,tennis_wta_indian_wells,eu
dc37c7dc99307223c1a243c34cec4a42,2026-03-08T18:00:00Z,Clara Tauson,Talia Gibson,1.29,3.6,0.7362,0.2638,1xBet,tennis_wta_indian_wells,eu
16697832e7e454c7dcd21cac7955f51a,2026-03-08T18:00:00Z,Linda Noskova,Sorana Cirstea,2.09,1.74,0.4543,0.5457,1xBet,tennis_wta_indian_wells,eu
eb3e69af4c612ed05f1de86c011d375a,2026-03-08T18:00:00Z,Maria Camila Osorio Serrano,Naomi Osaka,2.46,1.55,0.3865,0.6135,1xBet,tennis_wta_indian_wells,eu
