event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
da14e9fb4d5493379dd80f63ae076074,2026-05-10T09:00:00Z,Casper Ruud,Jiri Lehecka,1.6,2.5,0.6098,0.3902,Pinnacle,tennis_atp_italian_open,eu
7e0e20963be5c66e9829a99654c02102,2026-05-10T10:10:00Z,Dino Prizmic,Ugo Humbert,1.37,3.1,0.6935,0.3065,Winamax (FR),tennis_atp_italian_open,eu
bc4bb5b31edccf46ed96dfd6cf1f615a,2026-05-10T11:00:00Z,Alexander Blockx,Alexander Zverev,3.79,1.29,0.2539,0.7461,1xBet,tennis_atp_italian_open,eu
53453abcbe0772317c2e5960cded20cf,2026-05-10T11:20:00Z,Botic van de Zandschulp,Karen Khachanov,2.1,1.64,0.4385,0.5615,Winamax (FR),tennis_atp_italian_open,eu
53bcceb1e9f27758b070337669e739a8,2026-05-10T12:30:00Z,Alexander Bublik,Learner Tien,1.46,2.5,0.6313,0.3687,Winamax (FR),tennis_atp_italian_open,eu
6b246e5aaf221c2d39d8b35de105caf6,2026-05-10T13:00:00Z,Francisco Cerundolo,Lorenzo Musetti,1.9,1.8,0.4865,0.5135,Everygame,tennis_atp_italian_open,eu
a1902470c24c4b3b756ce73fa49e600a,2026-05-10T15:10:00Z,Luciano Darderi,Tommy Paul,2.14,1.66,0.4368,0.5632,Codere (IT),tennis_atp_italian_open,eu
56b4bf5139c7947da28000febfa86b03,2026-05-10T18:30:00Z,Matteo Arnaldi,Rafael Jodar,3.7,1.28,0.2570,0.7430,LeoVegas (SE),tennis_atp_italian_open,eu
daf60434a1a61ef180f3f7f909346d87,2026-05-11T09:00:00Z,Alejandro Davidovich Fokina,Andrey Rublev,2.14,1.74,0.4485,0.5515,1xBet,tennis_atp_italian_open,eu
dd0493648a9f1f0fb11d7d462455478a,2026-05-11T09:00:00Z,Brandon Nakashima,Nikoloz Basilashvili,1.54,2.6,0.6280,0.3720,Betfair,tennis_atp_italian_open,eu
2a0a4c07f87a14a6eabd3cae9363b742,2026-05-11T09:00:00Z,Daniil Medvedev,Pablo Llamas Ruiz,1.45,2.85,0.6628,0.3372,1xBet,tennis_atp_italian_open,eu
a41980cb1e591b483c84c78a06cb3236,2026-05-11T09:00:00Z,Flavio Cobolli,Thiago Agustin Tirante,1.1,1.43,0.5652,0.4348,Betfair,tennis_atp_italian_open,eu
ba62fa120d9300fc1d62f4e6b6bf706c,2026-05-11T09:00:00Z,Martin Landaluce,Mattia Bellucci,1.84,1.66,0.4743,0.5257,Betfair,tennis_atp_italian_open,eu
52d6296f8affdbb278edee5b0813849c,2026-05-10T09:00:00Z,Elina Svitolina,Hailey Baptiste,1.42,2.75,0.6595,0.3405,Unibet (FR),tennis_wta_italian_open,eu
2a3738e383f04391223176f6f13ccab8,2026-05-10T09:00:00Z,Madison Keys,Nikola Bartunkova,1.32,3.2,0.7080,0.2920,Unibet (FR),tennis_wta_italian_open,eu
432b57e1696ee6bad37d32ca7ab98298,2026-05-10T10:30:00Z,Anastasia Potapova,Liudmila Samsonova,1.57,2.47,0.6114,0.3886,1xBet,tennis_wta_italian_open,eu
eb87af89202a69ad2107f0610c7585c6,2026-05-10T11:00:00Z,Jessica Pegula,Rebeka Masarova,1.21,4.71,0.7956,0.2044,1xBet,tennis_wta_italian_open,eu
954531b33538ff50bd027658601734bc,2026-05-10T12:30:00Z,Diana Shnaider,Naomi Osaka,1.91,2.08,0.5213,0.4787,Betfair,tennis_wta_italian_open,eu
73202f9e43a6bbaec888dcacc9a9e687,2026-05-10T14:00:00Z,Alexandra Eala,Elena Rybakina,8.75,1.08,0.1099,0.8901,1xBet,tennis_wta_italian_open,eu
184fda7897dcd6548da0f1abe22ed320,2026-05-10T17:00:00Z,Elisabetta Cocciaretto,Iga Swiatek,9,1.09,0.1080,0.8920,Coolbet,tennis_wta_italian_open,eu
ceef8dfd49bd0a1b6e6030c84710a7c6,2026-05-10T17:00:00Z,Karolina Pliskova,Laura Siegemund,1.86,1.95,0.5118,0.4882,Nordic Bet,tennis_wta_italian_open,eu
1269b91d0684bcb254df9845a9172eaa,2026-05-11T12:00:00Z,Anna Kalinskaya,Jelena Ostapenko,1.99,1.83,0.4791,0.5209,Betsson,tennis_wta_italian_open,eu
403ad0b65e21d971af81ed860293a393,2026-05-11T12:00:00Z,Coco Gauff,Iva Jović,1.33,3.4,0.7188,0.2812,Betsson,tennis_wta_italian_open,eu
e8fe45966779bfe716f104f478eab39a,2026-05-11T12:00:00Z,Elise Mertens,Mirra Andreeva,3.02,1.41,0.3183,0.6817,1xBet,tennis_wta_italian_open,eu
854f70d44c2ed12e55ebec10641a07be,2026-05-11T12:00:00Z,Linda Noskova,Sorana Cirstea,1.82,2,0.5236,0.4764,GTbets,tennis_wta_italian_open,eu
