event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
65eb593c73bbeb531e71d640ea1fcf9e,2026-04-20T08:00:00Z,Andrea Pellegrino,Martin Damm Jr.,1.89,1.94,0.5065,0.4935,Pinnacle,tennis_atp_madrid_open,eu
4cd0f5389ac2c1e2bf4c007893a8b57a,2026-04-20T08:00:00Z,Arthur Gea,Vilius Gaubas,2.14,1.74,0.4485,0.5515,Pinnacle,tennis_atp_madrid_open,eu
3d6dae42d199622413d6c4777ccfaa59,2026-04-20T08:00:00Z,Cristian Garin,Nicolas Jarry,1.47,2.75,0.6517,0.3483,Pinnacle,tennis_atp_madrid_open,eu
63cf1bc303b2fc00bb8d498a2c8884e1,2026-04-20T08:00:00Z,Rei Sakamoto,Zachary Svajda,1.61,2.38,0.5965,0.4035,Pinnacle,tennis_atp_madrid_open,eu
87b905ddb12ea82c2e2b7765ec6cd08b,2026-04-20T10:00:00Z,Aleksandar Vukic,Pablo Llamas Ruiz,4.8,1.2,0.2000,0.8000,Pinnacle,tennis_atp_madrid_open,eu
464282bb5f63f4bb5b3ce29ba8b3b5b2,2026-04-20T10:00:00Z,Elmer Moller,Hugo Gaston,2.51,1.55,0.3818,0.6182,Pinnacle,tennis_atp_madrid_open,eu
d0f0b354066f2d10082041683aaf7194,2026-04-20T10:00:00Z,Otto Virtanen,Titouan Droguet,2.1,1.76,0.4560,0.5440,Pinnacle,tennis_atp_madrid_open,eu
74a04a1c909611353560fb82e9b206b7,2026-04-20T12:00:00Z,Billy Harris,Daniel Merida Aguilar,3.84,1.28,0.2500,0.7500,Pinnacle,tennis_atp_madrid_open,eu
4a2867631b607c7641e96a5ab3203a4d,2026-04-20T12:00:00Z,Borna Gojo,Marco Trungelliti,1.89,1.94,0.5065,0.4935,Pinnacle,tennis_atp_madrid_open,eu
3186a92c6503b1654ce649290330a63f,2026-04-20T12:00:00Z,Jaime Faria,Quentin Halys,2.02,1.82,0.4740,0.5260,Pinnacle,tennis_atp_madrid_open,eu
15c8ae1a20c8838614c81ab399207613,2026-04-20T12:00:00Z,Lloyd Harris,Mackenzie McDonald,1.55,2.51,0.6182,0.3818,Pinnacle,tennis_atp_madrid_open,eu
5920937909cc78612d4ecc0cd9fce8e5,2026-04-20T14:00:00Z,Adolfo Daniel Vallejo,Pedro Martinez,1.57,2.46,0.6104,0.3896,Pinnacle,tennis_atp_madrid_open,eu
05c07da168a39033f509c409fa79e027,2026-04-20T14:00:00Z,Benjamin Bonzi,Darwin Blanch,1.68,2.22,0.5692,0.4308,Pinnacle,tennis_atp_madrid_open,eu
e8652e0a72c130f0714f0f4033c81e52,2026-04-20T14:00:00Z,Diego Dedura-Palomero,Luca Van Assche,3.04,1.4,0.3153,0.6847,Pinnacle,tennis_atp_madrid_open,eu
378987e91921b5ed1a5b4b9b30205beb,2026-04-20T14:00:00Z,Henrique Rocha,Jan Choinski,1.58,2.43,0.6060,0.3940,Pinnacle,tennis_atp_madrid_open,eu
a3342fab2f3ec912c4613ebd3dfde86b,2026-04-20T16:00:00Z,Aleksandar Kovacevic,Moez Echargui,1.62,2.34,0.5909,0.4091,Pinnacle,tennis_atp_madrid_open,eu
