event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
f494ea822177ec87d36fa0dc9704aa28,2026-02-19T12:00:00Z,Andrey Rublev,Stefanos Tsitsipas,1.3,3.55,0.7320,0.2680,Coolbet,tennis_atp_qatar_open,eu
78cfdb04a4c781abf86103418ce191b9,2026-02-19T13:30:00Z,Arthur Fils,Jiri Lehecka,2.28,1.66,0.4213,0.5787,1xBet,tennis_atp_qatar_open,eu
c159a21669ab0c9d51ed7a0bb30068d3,2026-02-19T16:30:00Z,Carlos Alcaraz,Karen Khachanov,1.06,9.8,0.9024,0.0976,1xBet,tennis_atp_qatar_open,eu
0d3e5c889fd87bd12f380840b82009b6,2026-02-19T18:00:00Z,Jakub Mensik,Jannik Sinner,9.7,1.06,0.0985,0.9015,1xBet,tennis_atp_qatar_open,eu
cbdd8097172ee3dd2358673c5b82fbbb,2026-02-19T12:26:21Z,Amanda Anisimova,Mirra Andreeva,1.85,1.96,0.5144,0.4856,Coolbet,tennis_wta_dubai,eu
2347427307f70e675075df3f4f20302f,2026-02-19T15:00:00Z,Alexandra Eala,Coco Gauff,3.15,1.37,0.3031,0.6969,Nordic Bet,tennis_wta_dubai,eu
35aa1014df01bfb656df85361476e43a,2026-02-19T16:30:00Z,Antonia Ruzic,Elina Svitolina,6.97,1.11,0.1374,0.8626,1xBet,tennis_wta_dubai,eu
