event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
fe33d204a97e95299fdef4384acb8bbd,2026-09-08T01:12:29Z,Alexander Zverev,Luciano Darderi,1.01,14,0.9327,0.0673,Nordic Bet,tennis_atp_us_open,eu
82260e15a1cc2309da945f6cdd46459c,2026-09-08T17:00:00Z,Alex Michelsen,Frances Tiafoe,2.3,1.66,0.4192,0.5808,Unibet (FR),tennis_atp_us_open,eu
387a94ba15ee0d940a884ffd32ace827,2026-09-09T00:10:00Z,Ben Shelton,Carlos Alcaraz,4.12,1.22,0.2285,0.7715,Betsson,tennis_atp_us_open,eu
c399320f054bede5f4cd2c5f6647e3ab,2026-09-09T15:30:00Z,Alexander Blockx,Karen Khachanov,2.05,1.74,0.4591,0.5409,Winamax (DE),tennis_atp_us_open,eu
71c5625ca229f99718ef80e1bf55f417,2026-09-08T15:30:00Z,Aryna Sabalenka,Linda Noskova,1.46,3.15,0.6833,0.3167,Matchbook,tennis_wta_us_open,eu
32fc13a2c4345ea6d1f79322ef0c57c1,2026-09-08T23:00:00Z,Emma Navarro,Jessica Pegula,4.4,1.28,0.2254,0.7746,Betfair,tennis_wta_us_open,eu
2cdfc101f5350802c2abe2cfe43b1c32,2026-09-09T15:30:00Z,Coco Gauff,Mirra Andreeva,1.58,2.52,0.6146,0.3854,Coolbet,tennis_wta_us_open,eu
2269201fc3a83e61bccb9d36f60790b7,2026-09-09T15:30:00Z,Elena Rybakina,Qinwen Zheng,1.35,3.25,0.7065,0.2935,GTbets,tennis_wta_us_open,eu
