event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
2625a7c32791e4d4771b9b00699e9fbd,2026-07-03T10:00:00Z,Joao Fonseca,Roman Safiullin,1.35,3.56,0.7251,0.2749,1xBet,tennis_atp_wimbledon,eu
822b6b2962cd83ad6445472ff916af0e,2026-07-03T11:30:00Z,Daniil Medvedev,Jan-Lennard Struff,1.16,5.25,0.8190,0.1810,Unibet (NL),tennis_atp_wimbledon,eu
406c1338806c9708394e54c4f97c77e6,2026-07-03T11:30:00Z,Rafael Jodar,Shintaro Mochizuki,1.34,3.85,0.7418,0.2582,Matchbook,tennis_atp_wimbledon,eu
720ec280fb8636fb10d54d200ea3144a,2026-07-03T12:30:00Z,Arthur Rinderknech,Novak Djokovic,8.65,1.1,0.1128,0.8872,1xBet,tennis_atp_wimbledon,eu
efb5613b7fb513944c45f5272aa25690,2026-07-03T13:30:00Z,Alejandro Davidovich Fokina,Marton Fucsovics,1.33,3.95,0.7481,0.2519,Betfair,tennis_atp_wimbledon,eu
f136c958bf05964358323eb663a07b22,2026-07-03T14:00:00Z,Hubert Hurkacz,Tommy Paul,2.72,1.56,0.3645,0.6355,Matchbook,tennis_atp_wimbledon,eu
9bfd909d4eef99d70716f0655c1dc8da,2026-07-03T14:00:00Z,Jannik Sinner,Jenson Brooksby,1.01,32,0.9694,0.0306,1xBet,tennis_atp_wimbledon,eu
d0cbc86603cb62460f6d14ed211e488b,2026-07-03T16:30:00Z,Felix Auger-Aliassime,Michael Zheng,1.18,5,0.8091,0.1909,Codere (IT),tennis_atp_wimbledon,eu
1799a6bae91d8976d456143df5b616df,2026-07-04T09:00:00Z,Alex de Minaur,Zachary Svajda,1.15,5.06,0.8148,0.1852,Betsson,tennis_atp_wimbledon,eu
0dcdb7b775c9c9802fb54feb8b1f1593,2026-07-04T09:00:00Z,Alexander Bublik,Frances Tiafoe,2.05,1.68,0.4504,0.5496,Unibet (FR),tennis_atp_wimbledon,eu
