event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
89473e6c702f2fa3cc47e5794ec70c6b,2026-07-30T15:00:00Z,Brandon Nakashima,Jakub Mensik,2.28,1.75,0.4342,0.5658,Betfair,tennis_atp_washington_open,eu
c17e55d9075b598b1bff5cbf14a36a59,2026-07-30T17:00:00Z,Alex de Minaur,Cruz Hewitt,1.08,7.6,0.8756,0.1244,Nordic Bet,tennis_atp_washington_open,eu
03fd45966d7f69242b90a177bfc4fbac,2026-07-30T20:30:00Z,Alejandro Tabilo,Terence Atmane,2,1.84,0.4792,0.5208,Winamax (DE),tennis_atp_washington_open,eu
3986e5ef366f2ce439a3733e2033e34f,2026-07-30T22:30:00Z,Ben Shelton,Ugo Humbert,1.54,2.48,0.6169,0.3831,LeoVegas (SE),tennis_atp_washington_open,eu
025e3cd2ac9111919746d21bcad17640,2026-07-30T17:00:00Z,Anna Kalinskaya,Janice Tjen,1.39,3.35,0.7068,0.2932,Betfair,tennis_wta_washington_open,eu
92982326bbbd99af303c343e2996b138,2026-07-30T19:00:00Z,Jessica Pegula,Magdalena Frech,1.1,9,0.8911,0.1089,Betfair,tennis_wta_washington_open,eu
a656621f98bf8b4ddcbf4457769bd3e3,2026-07-30T22:00:00Z,Anastasia Potapova,Diana Shnaider,2.08,1.88,0.4747,0.5253,Betfair,tennis_wta_washington_open,eu
454657f565c859257a9a6d5391b77962,2026-07-31T00:00:00Z,Elina Svitolina,Polina Kudermetova,1.21,5.5,0.8197,0.1803,Betfair,tennis_wta_washington_open,eu
