event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
d5b9a6942d3eec835e44767223ceec37,2026-05-04T08:00:00Z,Billy Harris,Francisco Comesana,4.56,1.21,0.2097,0.7903,Pinnacle,tennis_atp_italian_open,eu
5b2a79ac862829de2ceaabc4ffafbbed,2026-05-04T08:00:00Z,Cristian Garin,Moez Echargui,1.15,5.88,0.8364,0.1636,Pinnacle,tennis_atp_italian_open,eu
e38650b6060ebc1c969d0340cf88001c,2026-05-04T08:00:00Z,Daniel Merida Aguilar,Mackenzie McDonald,1.21,4.65,0.7935,0.2065,Pinnacle,tennis_atp_italian_open,eu
f2e012d9f9fcd37325fe376c2c6cd2ac,2026-05-04T08:00:00Z,Jesper De Jong,Pedro Martinez,1.49,2.69,0.6435,0.3565,Pinnacle,tennis_atp_italian_open,eu
8d14ed6b03da13d6f553614dc63d77ca,2026-05-04T10:00:00Z,Dusan Lajovic,Jan Choinski,1.61,2.37,0.5955,0.4045,Pinnacle,tennis_atp_italian_open,eu
fa6e93730c61fb00b82fea9dca8d3b95,2026-05-04T10:00:00Z,Hugo Dellien,Luca Van Assche,2.35,1.62,0.4081,0.5919,Pinnacle,tennis_atp_italian_open,eu
fad7d728ddad323addeace80cc47201f,2026-05-04T10:00:00Z,Jack Pinnington Jones,Patrick Kypson,3.08,1.39,0.3110,0.6890,Pinnacle,tennis_atp_italian_open,eu
bee73f81a549a42568640a274834919c,2026-05-04T10:00:00Z,Leandro Riedi,Vilius Gaubas,3.13,1.38,0.3060,0.6940,Pinnacle,tennis_atp_italian_open,eu
6fc608ecc1b805941f0023fe13bb8053,2026-05-04T10:00:00Z,Martin Damm Jr.,Pablo Carreno Busta,2.67,1.5,0.3597,0.6403,Pinnacle,tennis_atp_italian_open,eu
02b99df2e865fa98850505fd3815f7c8,2026-05-04T10:00:00Z,Stan Wawrinka,Stefano Travaglia,2.03,1.81,0.4714,0.5286,Pinnacle,tennis_atp_italian_open,eu
440f0f5eb5546b176dfddc91d9e5325e,2026-05-04T12:00:00Z,Andrea Pellegrino,Hugo Gaston,2.05,1.8,0.4675,0.5325,Pinnacle,tennis_atp_italian_open,eu
e367df0fc63cab8b5a73bb18fd0d9ed6,2026-05-04T12:00:00Z,Benjamin Bonzi,Dalibor Svrcina,1.76,2.11,0.5452,0.4548,Pinnacle,tennis_atp_italian_open,eu
c6670761e9afc51d74b4eb1ff6c42f84,2026-05-04T12:00:00Z,Nicolai Budkov Kjaer,Otto Virtanen,1.66,2.27,0.5776,0.4224,Pinnacle,tennis_atp_italian_open,eu
d1d7487da42606d5e205afd96a42410b,2026-05-04T14:00:00Z,Chris Rodesch,Dino Prizmic,4.57,1.21,0.2093,0.7907,Pinnacle,tennis_atp_italian_open,eu
894b90f4ee333320ec24a5004b3f49cd,2026-05-04T14:00:00Z,Christopher O'Connell,Martin Landaluce,2.33,1.63,0.4116,0.5884,Pinnacle,tennis_atp_italian_open,eu
deefacd0fe848723db88533370067553,2026-05-04T14:00:00Z,Jacob Fearnley,Shintaro Mochizuki,1.62,2.34,0.5909,0.4091,Pinnacle,tennis_atp_italian_open,eu
cc53561ede46cff699cafd68cea01873,2026-05-04T16:00:00Z,Adolfo Daniel Vallejo,Jaime Faria,1.38,3.12,0.6933,0.3067,Pinnacle,tennis_atp_italian_open,eu
55f10c42bc4fc9efba352f0c478773f8,2026-05-04T16:00:00Z,Elmer Moller,Nikoloz Basilashvili,1.69,2.21,0.5667,0.4333,Pinnacle,tennis_atp_italian_open,eu
961b0c24bdf89477269c0af2df8f4c87,2026-05-04T16:00:00Z,Henrique Rocha,Zsombor Piros,2.22,1.69,0.4322,0.5678,Pinnacle,tennis_atp_italian_open,eu
9a6c5e364aa88e2a8b2c3575094daa88,2026-05-04T08:00:00Z,Anastasia Potapova,Irina-Camelia Begu,1.16,5.56,0.8274,0.1726,Pinnacle,tennis_wta_italian_open,eu
cb494dc5dc1d95175f63027504efc352,2026-05-04T08:00:00Z,Ashlyn Krueger,Nikola Bartunkova,1.94,1.89,0.4935,0.5065,Pinnacle,tennis_wta_italian_open,eu
4041bbe0339b9941544334a3efd15c20,2026-05-04T08:00:00Z,Diane Parry,Leolia Jeanjean,2.09,1.78,0.4599,0.5401,Pinnacle,tennis_wta_italian_open,eu
8965fcc116a4488fe0ec8edd6911eb15,2026-05-04T08:00:00Z,Dominika Šalková,Sinja Kraus,2.85,1.44,0.3357,0.6643,Pinnacle,tennis_wta_italian_open,eu
b5eae14890b5d69a9566307706c345f0,2026-05-04T10:00:00Z,Aliaksandra Sasnovich,Julia Grabher,1.36,3.25,0.7050,0.2950,Pinnacle,tennis_wta_italian_open,eu
5c3e392d91b3df82a25b5f9db20bca9d,2026-05-04T10:00:00Z,Elena Gabriela Ruse,Oceane Dodin,1.05,11.96,0.9193,0.0807,Pinnacle,tennis_wta_italian_open,eu
c9200fccafe8ba99337eaaa186cba5f0,2026-05-04T12:00:00Z,Alina Korneeva,Ella Seidel,1.86,1.97,0.5144,0.4856,Pinnacle,tennis_wta_italian_open,eu
7bd94aedd7f99a17a2673f620f028f2c,2026-05-04T12:00:00Z,Alycia Parks,Dalma Galfi,2.57,1.53,0.3732,0.6268,Pinnacle,tennis_wta_italian_open,eu
1ebaf3e11dfbb8a8349a4a22a28474e1,2026-05-04T12:00:00Z,Anhelina Kalinina,Maria Camila Osorio Serrano,1.9,1.93,0.5039,0.4961,Pinnacle,tennis_wta_italian_open,eu
