event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
5d0f68345cc8faa760ad2db6c6ee560c,2026-03-09T18:00:00Z,Aleksandar Kovacevic,Novak Djokovic,8.3,1.1,0.1170,0.8830,1xBet,tennis_atp_indian_wells,eu
d54e0c2bddb8171bee442e66e5517f9c,2026-03-09T18:00:00Z,Alex de Minaur,Cameron Norrie,1.22,4.73,0.7950,0.2050,1xBet,tennis_atp_indian_wells,eu
96f4a2bc8d50e03c11d01ff001443690,2026-03-09T19:30:00Z,Alexander Bublik,Rinky Hijikata,1.25,4.29,0.7744,0.2256,1xBet,tennis_atp_indian_wells,eu
16ebc87e19498eef77e78c8eb880fee3,2026-03-09T19:30:00Z,Francisco Cerundolo,Jack Draper,2.48,1.59,0.3907,0.6093,1xBet,tennis_atp_indian_wells,eu
f490171718b18776803035280ed887c6,2026-03-09T20:20:00Z,Casper Ruud,Valentin Vacherot,1.6,2.4,0.6000,0.4000,Betclic (FR),tennis_atp_indian_wells,eu
395d1796824aece1978023a5c8cf8274,2026-03-09T21:00:00Z,Alex Michelsen,Taylor Fritz,3.19,1.39,0.3035,0.6965,1xBet,tennis_atp_indian_wells,eu
0b90cce4a62b4a7b4fea47e671828827,2026-03-10T01:00:00Z,Arthur Rinderknech,Carlos Alcaraz,21,1.01,0.0459,0.9541,1xBet,tennis_atp_indian_wells,eu
b4385d61aee9b5dc2fc7ff9450b25235,2026-03-10T02:30:00Z,Daniil Medvedev,Sebastian Baez,1.16,5.82,0.8338,0.1662,1xBet,tennis_atp_indian_wells,eu
3f7eedebb3e9a7fbf7811003a641e047,2026-03-10T18:00:00Z,Alexander Zverev,Frances Tiafoe,1.36,3.38,0.7131,0.2869,1xBet,tennis_atp_indian_wells,eu
5a69ba8c9c46d98600daa308d2a32828,2026-03-10T19:00:00Z,Alejandro Davidovich Fokina,Learner Tien,2.08,1.76,0.4583,0.5417,Nordic Bet,tennis_atp_indian_wells,eu
585149f5ccaa42c93536fbbc7c8197bf,2026-03-10T19:00:00Z,Arthur Fils,Felix Auger-Aliassime,2.34,1.73,0.4251,0.5749,Betfair,tennis_atp_indian_wells,eu
6bcf6fe219327aa66172271ff8b6db8f,2026-03-10T19:00:00Z,Jannik Sinner,Joao Fonseca,1.08,11.5,0.9141,0.0859,Betfair,tennis_atp_indian_wells,eu
1345ad4a19c0d02ab695467f6e048e4b,2026-03-09T18:00:00Z,Antonia Ruzic,Karolina Muchova,5.6,1.14,0.1691,0.8309,1xBet,tennis_wta_indian_wells,eu
b4b3e6d0749d815d45738c882189b837,2026-03-09T18:00:00Z,Jelena Ostapenko,Jessica Pegula,4.08,1.24,0.2331,0.7669,1xBet,tennis_wta_indian_wells,eu
424fa2a58017cc902607bc85aa4ba1e9,2026-03-09T20:00:00Z,Katerina Siniakova,Mirra Andreeva,4.67,1.2,0.2044,0.7956,1xBet,tennis_wta_indian_wells,eu
40ef4acb9d28ca0538a0a634805a79a4,2026-03-09T21:00:00Z,Belinda Bencic,Elise Mertens,1.9,1.9,0.5000,0.5000,1xBet,tennis_wta_indian_wells,eu
b59bcfe7b2b7cedd63d8c4b643736c95,2026-03-09T21:30:00Z,Iga Swiatek,Maria Sakkari,1.22,4.32,0.7798,0.2202,1xBet,tennis_wta_indian_wells,eu
8327a28b93ca62315eb57cf1a11f41af,2026-03-09T22:30:00Z,Ashlyn Krueger,Elina Svitolina,3.7,1.28,0.2570,0.7430,1xBet,tennis_wta_indian_wells,eu
71681afb592ee938ce7eee65db7990c8,2026-03-10T01:00:00Z,Madison Keys,Sonay Kartal,1.53,2.51,0.6213,0.3787,1xBet,tennis_wta_indian_wells,eu
02a200a583594f587497db1804556058,2026-03-10T03:00:00Z,Elena Rybakina,Marta Kostyuk,1.29,3.58,0.7351,0.2649,1xBet,tennis_wta_indian_wells,eu
18c6d0a198f49702eb9c594022c81d87,2026-03-10T18:00:00Z,Alexandra Eala,Linda Noskova,2.65,1.53,0.3660,0.6340,Coolbet,tennis_wta_indian_wells,eu
e829a5fac6ee53501725291f181100db,2026-03-10T18:00:00Z,Amanda Anisimova,Victoria Mboko,1.6,2.47,0.6069,0.3931,Coolbet,tennis_wta_indian_wells,eu
cd166693451b731b2c16fdde19372f81,2026-03-10T18:00:00Z,Aryna Sabalenka,Naomi Osaka,1.14,5.65,0.8321,0.1679,1xBet,tennis_wta_indian_wells,eu
5074ad6a38fd3678f428130658952277,2026-03-10T18:00:00Z,Jasmine Paolini,Talia Gibson,1.38,3.25,0.7019,0.2981,Coolbet,tennis_wta_indian_wells,eu
