event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
133c5b7b699ede92209d9ba5cb746baf,2026-03-26T00:40:00Z,Arthur Fils,Tommy Paul,1.65,2.2,0.5714,0.4286,Betsson,tennis_atp_miami_open,eu
bb6e087255b16013a7931943662cc7ea,2026-03-26T17:00:00Z,Alexander Zverev,Francisco Cerundolo,1.37,3.31,0.7073,0.2927,1xBet,tennis_atp_miami_open,eu
85ebbdea7b855937a39be6240a494e12,2026-03-26T17:00:00Z,Frances Tiafoe,Jannik Sinner,19.5,1.05,0.0511,0.9489,Betfair,tennis_atp_miami_open,eu
c0bc7f9f581f48183f53a61c0183f0da,2026-03-26T19:00:00Z,Coco Gauff,Karolina Muchova,1.95,1.93,0.4974,0.5026,1xBet,tennis_wta_miami_open,eu
