event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
bb05e3464bbd3477dfb89afa01095442,2026-01-23T23:30:00Z,Lorenzo Musetti,Tomas Machac,1.39,3,0.6834,0.3166,Nordic Bet,tennis_atp_aus_open_singles,eu
51ed04516ede8a3f3eb48370a1248947,2026-01-24T00:00:00Z,Karen Khachanov,Luciano Darderi,1.36,3.28,0.7069,0.2931,Pinnacle,tennis_atp_aus_open_singles,eu
5285e4a2fe8f936c0e07579db916e350,2026-01-24T01:30:00Z,Eliot Spizzirri,Jannik Sinner,20,1,0.0476,0.9524,Betsson,tennis_atp_aus_open_singles,eu
223013662a65f30c82af0ce8765b9f2b,2026-01-24T03:30:00Z,Ben Shelton,Valentin Vacherot,1.22,4.3,0.7790,0.2210,Betsson,tennis_atp_aus_open_singles,eu
889ba51eb8d9ccf6bf07ed21b76b2fba,2026-01-24T06:00:00Z,Stan Wawrinka,Taylor Fritz,8.07,1.09,0.1190,0.8810,GTbets,tennis_atp_aus_open_singles,eu
58f46b9eaf3be83e04cb9a55375af3e5,2026-01-24T07:00:00Z,Ethan Quinn,Jakub Mensik,3.15,1.39,0.3062,0.6938,Winamax (DE),tennis_atp_aus_open_singles,eu
74c120e72767f7deb31a7561754dcfc7,2026-01-24T08:00:00Z,Botic van de Zandschulp,Novak Djokovic,10,1.05,0.0950,0.9050,Nordic Bet,tennis_atp_aus_open_singles,eu
150cc8d765d81896ff3f8a948ec9745a,2026-01-24T09:00:00Z,Casper Ruud,Marin Cilic,1.37,3.15,0.6969,0.3031,1xBet,tennis_atp_aus_open_singles,eu
dc7c4c708672626f438c9a193ddd65de,2026-01-24T23:30:00Z,Alexander Bublik,Alex de Minaur,2.24,1.61,0.4182,0.5818,MyBookie.ag,tennis_atp_aus_open_singles,eu
116382b3bdccde0265997d7bc99cdc6c,2026-01-24T23:30:00Z,Alexander Zverev,Francisco Cerundolo,1.33,3.14,0.7025,0.2975,MyBookie.ag,tennis_atp_aus_open_singles,eu
82dd0c3a2a7f1af037235c781a6cfcf4,2026-01-24T23:30:00Z,Carlos Alcaraz,Tommy Paul,1.12,6.49,0.8528,0.1472,1xBet,tennis_atp_aus_open_singles,eu
138ebbc52d3decb39eff13e43c8bddf5,2026-01-24T23:30:00Z,Daniil Medvedev,Learner Tien,1.45,2.75,0.6548,0.3452,Nordic Bet,tennis_atp_aus_open_singles,eu
02aeeba0263a3a0ba98576cdc341c717,2026-01-23T23:30:00Z,Karolina Pliskova,Madison Keys,14,1.02,0.0679,0.9321,Betsson,tennis_wta_aus_open_singles,eu
3b8af496f304095ecb5898d2f7f74a29,2026-01-23T23:41:00Z,Jessica Pegula,Oksana Selekhmeteva,1.02,24,0.9592,0.0408,Winamax (DE),tennis_wta_aus_open_singles,eu
31f62b0abe9c683b9e17b9d05156a6f6,2026-01-24T01:00:00Z,Amanda Anisimova,Peyton Stearns,1.16,5.1,0.8147,0.1853,Marathon Bet,tennis_wta_aus_open_singles,eu
140ebe725c87be258ba950c62f41f158,2026-01-24T01:00:00Z,Elise Mertens,Nikola Bartunkova,1.28,3.85,0.7505,0.2495,Winamax (FR),tennis_wta_aus_open_singles,eu
b0cd10a349cfafb1567a1baf8124adab,2026-01-24T01:00:00Z,Linda Noskova,Xinyu Wang,1.48,2.7,0.6459,0.3541,Nordic Bet,tennis_wta_aus_open_singles,eu
f244c788f96c067a177939f61b92ac1b,2026-01-24T07:00:00Z,Elena Rybakina,Tereza Valentova,1.19,4.88,0.8040,0.1960,1xBet,tennis_wta_aus_open_singles,eu
5cf7fb47ca94b8d6994ba15bad4c6acf,2026-01-24T08:00:00Z,Anna Kalinskaya,Iga Swiatek,4.25,1.22,0.2230,0.7770,Unibet (SE),tennis_wta_aus_open_singles,eu
27791ace9931344b92bc24aa59cfb187,2026-01-24T09:00:00Z,Maddison Inglis,Naomi Osaka,7.22,1.1,0.1322,0.8678,GTbets,tennis_wta_aus_open_singles,eu
3fa8dbd2bdc558a1665f5be08d5c51fa,2026-01-24T23:30:00Z,Aryna Sabalenka,Victoria Mboko,1.2,5.7,0.8261,0.1739,Betfair,tennis_wta_aus_open_singles,eu
f04283e90a9732ebef25763b04886208,2026-01-25T00:00:00Z,Coco Gauff,Karolina Muchova,1.44,2.75,0.6563,0.3437,Unibet (SE),tennis_wta_aus_open_singles,eu
c8a8f8989826f3f04600cec9cd08db1c,2026-01-25T00:00:00Z,Elina Svitolina,Mirra Andreeva,2.6,1.5,0.3659,0.6341,Unibet (NL),tennis_wta_aus_open_singles,eu
d76eb03ed6d8ca81754a7c64995af019,2026-01-25T00:00:00Z,Iva Jović,Yulia Putintseva,1.28,3.77,0.7465,0.2535,1xBet,tennis_wta_aus_open_singles,eu
