event_id,start,player1,player2,odds1,odds2,prob1,prob2,bookmaker,sport_key,region
bd7d60d44d9b2f965c810bf7105f1e2f,2026-05-19T08:00:00Z,Alvaro Guillen Meza,Colton Smith,2.42,1.59,0.3965,0.6035,Pinnacle,tennis_atp_french_open,eu
9786df72da618027371e98381043666a,2026-05-19T08:00:00Z,Billy Harris,Chak Lam Coleman Wong,2.24,1.68,0.4286,0.5714,Pinnacle,tennis_atp_french_open,eu
26b4109440600ef4632e66ec591657c9,2026-05-19T08:00:00Z,Borna Gojo,Sascha Gueymard Wayenburg,1.62,2.36,0.5930,0.4070,Pinnacle,tennis_atp_french_open,eu
901fa3761176ea0ae59f828f345cf1b7,2026-05-19T08:00:00Z,Dusan Lajovic,Jurij Rodionov,1.43,2.92,0.6713,0.3287,Pinnacle,tennis_atp_french_open,eu
f75b8d94bf28860d508e326005c953fd,2026-05-19T08:00:00Z,Henrique Rocha,Zsombor Piros,1.96,1.87,0.4883,0.5117,Pinnacle,tennis_atp_french_open,eu
e7fcb7a3bb027515595fbfac60f57367,2026-05-19T08:00:00Z,James McCabe,Zdenek Kolar,5.65,1.15,0.1691,0.8309,Pinnacle,tennis_atp_french_open,eu
39093540731e3ffa01654a7ad5698501,2026-05-19T10:00:00Z,Alex Molcan,Oliver Crawford,1.07,8.53,0.8885,0.1115,Pinnacle,tennis_atp_french_open,eu
971df94482d63e29880322d06604794d,2026-05-19T10:00:00Z,Aziz Dougaz,Felix Gill,3.47,1.32,0.2756,0.7244,Pinnacle,tennis_atp_french_open,eu
31d32728da6afa7f4a59a4ea312cc80a,2026-05-19T10:00:00Z,Hugo Dellien,Sean Cuenin,1.22,4.51,0.7871,0.2129,Pinnacle,tennis_atp_french_open,eu
465f6cfa5b7f1fe2c8dd8b4496a44690,2026-05-19T10:00:00Z,Lautaro Midon,Roberto Carballes Baena,2.93,1.42,0.3264,0.6736,Pinnacle,tennis_atp_french_open,eu
4b38f05359efc0d9fa7df294e5c97b8a,2026-05-19T10:30:00Z,Grigor Dimitrov,Jaime Faria,2.15,1.75,0.4487,0.5513,Pinnacle,tennis_atp_french_open,eu
a1bbac5b55cca0981b9c6c0b531318e4,2026-05-19T12:00:00Z,Gianluca Cadenasso,Liam Broady,1.26,4.06,0.7632,0.2368,Pinnacle,tennis_atp_french_open,eu
64776994160cc920eeab7aaf9e5b8d1e,2026-05-19T12:00:00Z,Kyrian Jacquet,Lorenzo Giustino,1.33,3.46,0.7223,0.2777,Pinnacle,tennis_atp_french_open,eu
0f15c40e04240ae08d1d2a12e72e1499,2026-05-19T12:00:00Z,Luka Mikrut,Nerman Fatic,2.07,1.8,0.4651,0.5349,Pinnacle,tennis_atp_french_open,eu
a25020848d98c712bd817318bdd7ab34,2026-05-19T12:30:00Z,Kaichi Uchida,Pierre-Hugues Herbert,5.63,1.15,0.1696,0.8304,Pinnacle,tennis_atp_french_open,eu
b6f6153cb5d4c702c3923ff615f4ead4,2026-05-19T14:00:00Z,Arthur Fery,Elias Ymer,1.4,3.03,0.6840,0.3160,Pinnacle,tennis_atp_french_open,eu
655db63e9570043a4873729e0e64bed6,2026-05-19T14:00:00Z,Bu Yunchaokete,Emilio Nava,3.04,1.4,0.3153,0.6847,Pinnacle,tennis_atp_french_open,eu
43aa9918ea9814c36defa384c7379ad7,2026-05-19T14:00:00Z,Chris Rodesch,Leandro Riedi,2.09,1.77,0.4585,0.5415,Pinnacle,tennis_atp_french_open,eu
4465138751960a3908ebfd4bbacde41c,2026-05-19T14:00:00Z,Elmer Moller,Timofey Skatov,1.48,2.73,0.6485,0.3515,Pinnacle,tennis_atp_french_open,eu
6ad2d76893b9cbd314097ced797b8583,2026-05-19T14:00:00Z,Kimmer Coppejans,Tristan Schoolkate,1.36,3.24,0.7043,0.2957,Pinnacle,tennis_atp_french_open,eu
7a93bb4b41b4185f3ae892f37e58b898,2026-05-19T14:00:00Z,Mark Lajal,Roman Safiullin,4.67,1.21,0.2058,0.7942,Pinnacle,tennis_atp_french_open,eu
3a393247745293b2935ce349680a4b4a,2026-05-19T14:00:00Z,Pedro Martinez,Rei Sakamoto,2.22,1.69,0.4322,0.5678,Pinnacle,tennis_atp_french_open,eu
21b9e8f0c16ee60de59c2fee2d55e6a9,2026-05-19T14:00:00Z,Thiago Seyboth Wild,Yu Hsiou Hsu,1.23,4.29,0.7772,0.2228,Pinnacle,tennis_atp_french_open,eu
abf300a7494077a162a780be399dbb28,2026-05-19T16:00:00Z,Gilles Arnaud Bailly,Nicolai Budkov Kjaer,3.87,1.27,0.2471,0.7529,Pinnacle,tennis_atp_french_open,eu
1e5c487a10a2e1304f97151d5195e63e,2026-05-19T16:00:00Z,Harold Mayot,Marcelo Tomas Barrios Vera,4.3,1.23,0.2224,0.7776,Pinnacle,tennis_atp_french_open,eu
afb51c150a4bf384deaaf76f2409cddf,2026-05-19T10:00:00Z,Flavio Cobolli,Ignacio Buse,1.66,2.42,0.5931,0.4069,Matchbook,tennis_atp_hamburg_open,eu
10691770e76695b2fbdd0bc7ccf15f4c,2026-05-19T10:00:00Z,Karen Khachanov,Miomir Kecmanovic,1.55,2.45,0.6125,0.3875,LeoVegas (SE),tennis_atp_hamburg_open,eu
9054084c3fc2cbe75f948cba343f08fe,2026-05-19T10:10:00Z,Aleksandar Kovacevic,Arthur Gea,2.15,1.76,0.4501,0.5499,Pinnacle,tennis_atp_hamburg_open,eu
58bec8ca0a41ee9e89922f8ed81e747a,2026-05-19T10:10:00Z,Luciano Darderi,Roman Andres Burruchaga,1.54,2.74,0.6402,0.3598,Betfair,tennis_atp_hamburg_open,eu
628e34ce061509ae49fc8a77389125e1,2026-05-19T11:10:00Z,Felix Auger-Aliassime,Vit Kopriva,1.36,3.1,0.6951,0.3049,LeoVegas (SE),tennis_atp_hamburg_open,eu
2645be93cb09731e6280098fa4326c55,2026-05-19T11:20:00Z,Hugo Gaston,Karen Khachanov,4.68,1.2,0.2041,0.7959,1xBet,tennis_atp_hamburg_open,eu
3a9e78ec1bbccc536974c888bf3f4a76,2026-05-19T12:20:00Z,Justin Engel,Ugo Humbert,3.75,1.29,0.2560,0.7440,BetAnything,tennis_atp_hamburg_open,eu
